Country,q#3,q#4,q#5_min,q#5_max,q#5_avg,q#5_var,q#6_min,q#6_max,q#6_avg,q#6_var,q#7_min,q#7_max,q#7_avg,q#7_var,q#8_min,q#8_max,q#8_avg,q#8_var,q#9_min,q#9_max,q#9_avg,q#9_var,q#10_min,q#10_max,q#10_avg,q#10_var,q#11,q#12_min,q#12_max,q#12_avg,q#12_var,q#13_min,q#13_max,q#13_avg,q#13_var,q#14,q#15,q#16,population,median_age,# of people aged 65 older,# of people aged 70 older,economic performance,death rates due to heart disease,diabetes prevalence,#of female smokers,#of male smokers,handwashing facilities,hospital beds per thousand people,life expectancy,human development index
United States,32077178.0,572200.0,0.73,3.67,1.1637499999999987,0.30228112980769206,7779.0,30028.0,14948.420494699647,47507360.80904994,25322.0,129800.0,59412.24028268551,1058950607.7161156,0.0,0.0,0.0,0.0,21480.0,116374.0,54077.0243902439,878132288.3164785,372.0,2311819.0,976933.0909090909,337334664806.17413,408358032.0,0.038,0.199,0.07744660194174757,0.0013837665661231029,5.0,26.3,15.406310679611645,31.70088250541988,139978480.0,94772329.0,228661408.0,331002647.0,38.3,15.413,9.732,54225.446,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926
Uruguay,184865.0,2326.0,0.58,1.54,1.1068250000000004,0.03455416937499994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,19414.0,3974.841750841751,15766770.281354504,1734515.0,0.001,0.268,0.05070284237726096,0.0037253354699570717,3.7,2412.6,114.36770025839792,59494.17701874217,1123099.0,479286.0,1602385.0,3473727.0,35.6,14.655,10.361,20551.409,160.708,6.93,14.0,19.9,0.0,2.8,77.91,0.817
Uzbekistan,89027.0,643.0,0.76,1.67,1.0736479591836747,0.03882164137338605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544529.0,0.0,544529.0,33469199.0,28.2,4.469,2.873,6253.104,724.417,7.57,1.3,24.7,0.0,4.0,71.72,0.72
Vanuatu,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307150.0,23.1,4.394,2.62,2921.909,546.3,12.02,2.8,34.5,25.209,0.0,70.47,0.609
Vatican,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.12,0.0
Venezuela,191518.0,2047.0,0.61,2.28,1.0956091370558383,0.05815863910433136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,250000.0,28435943.0,29.0,6.614,3.915,16745.022,204.85,6.47,0.0,0.0,0.0,0.8,72.06,0.711
Vietnam,2843.0,35.0,0.23,1.91,0.8341206030150752,0.12732422666094295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,92374.0,5753.293103448276,160100648.10374558,2482302.0,0.001,0.016,0.0014893617021276603,7.526482571299235e-06,63.0,44258.7,4957.93306451613,67359829.9638261,209632.0,0.0,209632.0,97338583.0,32.6,7.15,4.718,6171.884,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
World,147189618.0,3109247.0,0.57,3.56,1.1623580786026193,0.1630970595526414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555307333.0,238741548.0,1025888010.0,7794798729.0,30.9,8.696,5.355,15469.207,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737
Yemen,6137.0,1187.0,0.35,1.85,0.9543313953488373,0.1095536227352623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29825968.0,20.3,2.922,1.583,1479.147,495.003,5.35,7.6,29.2,49.542,0.7,66.12,0.47
Zambia,91358.0,1246.0,0.67,1.56,0.9756545961002782,0.04369309518082571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14995.0,3652.0692520775624,10649283.693265095,1365448.0,0.004,0.301,0.06701272264631046,0.0045632848254116235,3.3,545.5,48.963496143958814,3574.718873124021,14012.0,0.0,14012.0,18383956.0,17.7,2.48,1.542,3689.251,234.499,3.94,3.1,24.7,13.938,2.0,63.89,0.584
Zimbabwe,38086.0,1557.0,0.6,1.72,1.0817469879518076,0.07905598417767458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,5055.0,1361.671469740634,1005338.1917796839,481672.0,0.001,0.287,0.06256484149855908,0.003111271732179493,3.5,1125.9,43.67723342939486,9381.999279954161,324488.0,47611.0,372099.0,14862927.0,19.6,2.822,1.882,1899.775,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.571
